,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Lg,MP,ORB,PF,PTS,Player,Pos,STL,Season,TOV,TRB,Tm,eFG%
125,132.0,0.506,261.0,4.0,0.222,18.0,160.0,,0.0,60.0,136.0,0.48700000000000004,279.0,64.0,0.634,101.0,46.0,46.0,NBA,1038.0,16.0,78.0,340.0,Sergei Belov,,33.0,1 season,78.0,76.0,MIL,0.495
126,250.0,0.446,560.0,,,,254.0,,11.0,58.0,250.0,0.446,560.0,197.0,0.785,251.0,34.0,,NBA,1277.0,22.0,77.0,697.0,Sergei Belov,,59.0,1 season,,80.0,NYN,0.446
127,486.0,0.444,1095.0,,,,450.0,22.0,,,486.0,0.444,1095.0,336.0,0.757,444.0,82.0,,NBA,2867.0,,218.0,1308.0,Lusia Harris-Stewart,PG,,1970-71,,242.0,CIN,0.444
128,734.0,0.486,1511.0,,,,701.0,23.0,,,734.0,0.486,1511.0,677.0,0.8220000000000001,824.0,76.0,,NBA,3272.0,,198.0,2145.0,Lusia Harris-Stewart,PG,,1971-72,,222.0,CIN,0.486
129,1028.0,0.488,2106.0,,,,910.0,24.0,,,1028.0,0.488,2106.0,663.0,0.847,783.0,80.0,,NBA,3681.0,,207.0,2719.0,Lusia Harris-Stewart,PG,,1972-73,,223.0,KCO,0.488
130,222.0,0.451,492.0,,,,266.0,25.0,7.0,64.0,222.0,0.451,492.0,173.0,0.82,211.0,35.0,,NBA,1272.0,21.0,76.0,617.0,Lusia Harris-Stewart,PG,56.0,1973-74,,85.0,KCO,0.451
131,759.0,0.456,1664.0,,,,557.0,26.0,7.0,174.0,759.0,0.456,1664.0,652.0,0.872,748.0,82.0,,NBA,3244.0,48.0,187.0,2170.0,Lusia Harris-Stewart,PG,119.0,1974-75,,222.0,KCO,0.456
132,717.0,0.45299999999999996,1583.0,,,,615.0,27.0,15.0,146.0,717.0,0.45299999999999996,1583.0,501.0,0.802,625.0,78.0,,NBA,3184.0,67.0,169.0,1935.0,Lusia Harris-Stewart,PG,126.0,1975-76,,213.0,KCK,0.45299999999999996
133,250.0,0.446,560.0,,,,254.0,28.0,11.0,58.0,250.0,0.446,560.0,197.0,0.785,251.0,34.0,,NBA,1277.0,22.0,77.0,697.0,Lusia Harris-Stewart,PG,59.0,1976-77,,80.0,NYN,0.446
134,259.0,0.452,573.0,,,,324.0,30.0,6.0,78.0,259.0,0.452,573.0,242.0,0.7879999999999999,307.0,69.0,,NBA,1662.0,25.0,132.0,760.0,Lusia Harris-Stewart,PG,55.0,1978-79,197.0,103.0,BOS,0.452
135,379.0,0.488,776.0,4.0,0.222,18.0,671.0,31.0,10.0,138.0,383.0,0.48200000000000004,794.0,361.0,0.83,435.0,80.0,80.0,NBA,2864.0,59.0,218.0,1131.0,Lusia Harris-Stewart,PG,106.0,1979-80,242.0,197.0,BOS,0.485
136,382.0,0.505,757.0,0.0,0.0,9.0,618.0,32.0,18.0,140.0,382.0,0.499,766.0,342.0,0.816,419.0,80.0,72.0,NBA,2820.0,36.0,201.0,1106.0,Lusia Harris-Stewart,PG,75.0,1980-81,265.0,176.0,BOS,0.499
137,302.0,0.475,636.0,6.0,0.375,16.0,541.0,33.0,3.0,91.0,308.0,0.47200000000000003,652.0,236.0,0.747,316.0,68.0,51.0,NBA,2167.0,25.0,131.0,858.0,Lusia Harris-Stewart,PG,52.0,1981-82,178.0,116.0,BOS,0.47700000000000004
138,230.0,0.435,529.0,5.0,0.20800000000000002,24.0,409.0,34.0,4.0,66.0,235.0,0.425,553.0,220.0,0.743,296.0,66.0,19.0,NBA,1811.0,25.0,110.0,695.0,Lusia Harris-Stewart,PG,38.0,1982-83,163.0,91.0,BOS,0.429
139,132.0,0.506,261.0,4.0,0.222,18.0,160.0,35.0,0.0,60.0,136.0,0.48700000000000004,279.0,64.0,0.634,101.0,46.0,46.0,NBA,1038.0,16.0,78.0,340.0,Lusia Harris-Stewart,PG,33.0,1983-84,78.0,76.0,MIL,0.495
140,5880.0,0.469,12543.0,19.0,0.22399999999999998,85.0,6476.0,,81.0,1015.0,5899.0,0.467,12628.0,4664.0,0.81,5760.0,876.0,268.0,NBA,31159.0,344.0,2002.0,16481.0,Lusia Harris-Stewart,,719.0,Career,1123.0,2046.0,,0.46799999999999997
141,,,,,,,,,,,,,,,,,,,,,,,,Lusia Harris-Stewart,,,,,,,
142,3946.0,0.467,8451.0,,,,3499.0,,29.0,384.0,3946.0,0.467,8451.0,3002.0,0.826,3635.0,433.0,,NBA,17520.0,136.0,1055.0,10894.0,Lusia Harris-Stewart,,301.0,6 seasons,,1207.0,"CIN,KCO,KCK",0.467
143,1552.0,0.474,3271.0,15.0,0.22399999999999998,67.0,2563.0,,41.0,513.0,1567.0,0.469,3338.0,1401.0,0.79,1773.0,363.0,222.0,NBA,11324.0,170.0,792.0,4550.0,Lusia Harris-Stewart,,326.0,5 seasons,1045.0,683.0,BOS,0.47200000000000003
144,132.0,0.506,261.0,4.0,0.222,18.0,160.0,,0.0,60.0,136.0,0.48700000000000004,279.0,64.0,0.634,101.0,46.0,46.0,NBA,1038.0,16.0,78.0,340.0,Lusia Harris-Stewart,,33.0,1 season,78.0,76.0,MIL,0.495
145,250.0,0.446,560.0,,,,254.0,,11.0,58.0,250.0,0.446,560.0,197.0,0.785,251.0,34.0,,NBA,1277.0,22.0,77.0,697.0,Lusia Harris-Stewart,,59.0,1 season,,80.0,NYN,0.446
146,486.0,0.444,1095.0,,,,450.0,22.0,,,486.0,0.444,1095.0,336.0,0.757,444.0,82.0,,NBA,2867.0,,218.0,1308.0,Connie Hawkins,PG,,1970-71,,242.0,CIN,0.444
147,734.0,0.486,1511.0,,,,701.0,23.0,,,734.0,0.486,1511.0,677.0,0.8220000000000001,824.0,76.0,,NBA,3272.0,,198.0,2145.0,Connie Hawkins,PG,,1971-72,,222.0,CIN,0.486
148,1028.0,0.488,2106.0,,,,910.0,24.0,,,1028.0,0.488,2106.0,663.0,0.847,783.0,80.0,,NBA,3681.0,,207.0,2719.0,Connie Hawkins,PG,,1972-73,,223.0,KCO,0.488
149,222.0,0.451,492.0,,,,266.0,25.0,7.0,64.0,222.0,0.451,492.0,173.0,0.82,211.0,35.0,,NBA,1272.0,21.0,76.0,617.0,Connie Hawkins,PG,56.0,1973-74,,85.0,KCO,0.451
150,759.0,0.456,1664.0,,,,557.0,26.0,7.0,174.0,759.0,0.456,1664.0,652.0,0.872,748.0,82.0,,NBA,3244.0,48.0,187.0,2170.0,Connie Hawkins,PG,119.0,1974-75,,222.0,KCO,0.456
151,717.0,0.45299999999999996,1583.0,,,,615.0,27.0,15.0,146.0,717.0,0.45299999999999996,1583.0,501.0,0.802,625.0,78.0,,NBA,3184.0,67.0,169.0,1935.0,Connie Hawkins,PG,126.0,1975-76,,213.0,KCK,0.45299999999999996
152,250.0,0.446,560.0,,,,254.0,28.0,11.0,58.0,250.0,0.446,560.0,197.0,0.785,251.0,34.0,,NBA,1277.0,22.0,77.0,697.0,Connie Hawkins,PG,59.0,1976-77,,80.0,NYN,0.446
153,259.0,0.452,573.0,,,,324.0,30.0,6.0,78.0,259.0,0.452,573.0,242.0,0.7879999999999999,307.0,69.0,,NBA,1662.0,25.0,132.0,760.0,Connie Hawkins,PG,55.0,1978-79,197.0,103.0,BOS,0.452
154,379.0,0.488,776.0,4.0,0.222,18.0,671.0,31.0,10.0,138.0,383.0,0.48200000000000004,794.0,361.0,0.83,435.0,80.0,80.0,NBA,2864.0,59.0,218.0,1131.0,Connie Hawkins,PG,106.0,1979-80,242.0,197.0,BOS,0.485
155,382.0,0.505,757.0,0.0,0.0,9.0,618.0,32.0,18.0,140.0,382.0,0.499,766.0,342.0,0.816,419.0,80.0,72.0,NBA,2820.0,36.0,201.0,1106.0,Connie Hawkins,PG,75.0,1980-81,265.0,176.0,BOS,0.499
156,302.0,0.475,636.0,6.0,0.375,16.0,541.0,33.0,3.0,91.0,308.0,0.47200000000000003,652.0,236.0,0.747,316.0,68.0,51.0,NBA,2167.0,25.0,131.0,858.0,Connie Hawkins,PG,52.0,1981-82,178.0,116.0,BOS,0.47700000000000004
157,230.0,0.435,529.0,5.0,0.20800000000000002,24.0,409.0,34.0,4.0,66.0,235.0,0.425,553.0,220.0,0.743,296.0,66.0,19.0,NBA,1811.0,25.0,110.0,695.0,Connie Hawkins,PG,38.0,1982-83,163.0,91.0,BOS,0.429
158,132.0,0.506,261.0,4.0,0.222,18.0,160.0,35.0,0.0,60.0,136.0,0.48700000000000004,279.0,64.0,0.634,101.0,46.0,46.0,NBA,1038.0,16.0,78.0,340.0,Connie Hawkins,PG,33.0,1983-84,78.0,76.0,MIL,0.495
159,5880.0,0.469,12543.0,19.0,0.22399999999999998,85.0,6476.0,,81.0,1015.0,5899.0,0.467,12628.0,4664.0,0.81,5760.0,876.0,268.0,NBA,31159.0,344.0,2002.0,16481.0,Connie Hawkins,,719.0,Career,1123.0,2046.0,,0.46799999999999997
160,,,,,,,,,,,,,,,,,,,,,,,,Connie Hawkins,,,,,,,
161,3946.0,0.467,8451.0,,,,3499.0,,29.0,384.0,3946.0,0.467,8451.0,3002.0,0.826,3635.0,433.0,,NBA,17520.0,136.0,1055.0,10894.0,Connie Hawkins,,301.0,6 seasons,,1207.0,"CIN,KCO,KCK",0.467
162,1552.0,0.474,3271.0,15.0,0.22399999999999998,67.0,2563.0,,41.0,513.0,1567.0,0.469,3338.0,1401.0,0.79,1773.0,363.0,222.0,NBA,11324.0,170.0,792.0,4550.0,Connie Hawkins,,326.0,5 seasons,1045.0,683.0,BOS,0.47200000000000003
163,132.0,0.506,261.0,4.0,0.222,18.0,160.0,,0.0,60.0,136.0,0.48700000000000004,279.0,64.0,0.634,101.0,46.0,46.0,NBA,1038.0,16.0,78.0,340.0,Connie Hawkins,,33.0,1 season,78.0,76.0,MIL,0.495
164,250.0,0.446,560.0,,,,254.0,,11.0,58.0,250.0,0.446,560.0,197.0,0.785,251.0,34.0,,NBA,1277.0,22.0,77.0,697.0,Connie Hawkins,,59.0,1 season,,80.0,NYN,0.446
165,486.0,0.444,1095.0,,,,450.0,22.0,,,486.0,0.444,1095.0,336.0,0.757,444.0,82.0,,NBA,2867.0,,218.0,1308.0,Bob Lanier,PG,,1970-71,,242.0,CIN,0.444
166,734.0,0.486,1511.0,,,,701.0,23.0,,,734.0,0.486,1511.0,677.0,0.8220000000000001,824.0,76.0,,NBA,3272.0,,198.0,2145.0,Bob Lanier,PG,,1971-72,,222.0,CIN,0.486
167,1028.0,0.488,2106.0,,,,910.0,24.0,,,1028.0,0.488,2106.0,663.0,0.847,783.0,80.0,,NBA,3681.0,,207.0,2719.0,Bob Lanier,PG,,1972-73,,223.0,KCO,0.488
168,222.0,0.451,492.0,,,,266.0,25.0,7.0,64.0,222.0,0.451,492.0,173.0,0.82,211.0,35.0,,NBA,1272.0,21.0,76.0,617.0,Bob Lanier,PG,56.0,1973-74,,85.0,KCO,0.451
169,759.0,0.456,1664.0,,,,557.0,26.0,7.0,174.0,759.0,0.456,1664.0,652.0,0.872,748.0,82.0,,NBA,3244.0,48.0,187.0,2170.0,Bob Lanier,PG,119.0,1974-75,,222.0,KCO,0.456
170,717.0,0.45299999999999996,1583.0,,,,615.0,27.0,15.0,146.0,717.0,0.45299999999999996,1583.0,501.0,0.802,625.0,78.0,,NBA,3184.0,67.0,169.0,1935.0,Bob Lanier,PG,126.0,1975-76,,213.0,KCK,0.45299999999999996
171,250.0,0.446,560.0,,,,254.0,28.0,11.0,58.0,250.0,0.446,560.0,197.0,0.785,251.0,34.0,,NBA,1277.0,22.0,77.0,697.0,Bob Lanier,PG,59.0,1976-77,,80.0,NYN,0.446
172,259.0,0.452,573.0,,,,324.0,30.0,6.0,78.0,259.0,0.452,573.0,242.0,0.7879999999999999,307.0,69.0,,NBA,1662.0,25.0,132.0,760.0,Bob Lanier,PG,55.0,1978-79,197.0,103.0,BOS,0.452
173,379.0,0.488,776.0,4.0,0.222,18.0,671.0,31.0,10.0,138.0,383.0,0.48200000000000004,794.0,361.0,0.83,435.0,80.0,80.0,NBA,2864.0,59.0,218.0,1131.0,Bob Lanier,PG,106.0,1979-80,242.0,197.0,BOS,0.485
174,382.0,0.505,757.0,0.0,0.0,9.0,618.0,32.0,18.0,140.0,382.0,0.499,766.0,342.0,0.816,419.0,80.0,72.0,NBA,2820.0,36.0,201.0,1106.0,Bob Lanier,PG,75.0,1980-81,265.0,176.0,BOS,0.499
175,302.0,0.475,636.0,6.0,0.375,16.0,541.0,33.0,3.0,91.0,308.0,0.47200000000000003,652.0,236.0,0.747,316.0,68.0,51.0,NBA,2167.0,25.0,131.0,858.0,Bob Lanier,PG,52.0,1981-82,178.0,116.0,BOS,0.47700000000000004
176,230.0,0.435,529.0,5.0,0.20800000000000002,24.0,409.0,34.0,4.0,66.0,235.0,0.425,553.0,220.0,0.743,296.0,66.0,19.0,NBA,1811.0,25.0,110.0,695.0,Bob Lanier,PG,38.0,1982-83,163.0,91.0,BOS,0.429
177,132.0,0.506,261.0,4.0,0.222,18.0,160.0,35.0,0.0,60.0,136.0,0.48700000000000004,279.0,64.0,0.634,101.0,46.0,46.0,NBA,1038.0,16.0,78.0,340.0,Bob Lanier,PG,33.0,1983-84,78.0,76.0,MIL,0.495
178,5880.0,0.469,12543.0,19.0,0.22399999999999998,85.0,6476.0,,81.0,1015.0,5899.0,0.467,12628.0,4664.0,0.81,5760.0,876.0,268.0,NBA,31159.0,344.0,2002.0,16481.0,Bob Lanier,,719.0,Career,1123.0,2046.0,,0.46799999999999997
179,,,,,,,,,,,,,,,,,,,,,,,,Bob Lanier,,,,,,,
180,3946.0,0.467,8451.0,,,,3499.0,,29.0,384.0,3946.0,0.467,8451.0,3002.0,0.826,3635.0,433.0,,NBA,17520.0,136.0,1055.0,10894.0,Bob Lanier,,301.0,6 seasons,,1207.0,"CIN,KCO,KCK",0.467
181,1552.0,0.474,3271.0,15.0,0.22399999999999998,67.0,2563.0,,41.0,513.0,1567.0,0.469,3338.0,1401.0,0.79,1773.0,363.0,222.0,NBA,11324.0,170.0,792.0,4550.0,Bob Lanier,,326.0,5 seasons,1045.0,683.0,BOS,0.47200000000000003
182,132.0,0.506,261.0,4.0,0.222,18.0,160.0,,0.0,60.0,136.0,0.48700000000000004,279.0,64.0,0.634,101.0,46.0,46.0,NBA,1038.0,16.0,78.0,340.0,Bob Lanier,,33.0,1 season,78.0,76.0,MIL,0.495
183,250.0,0.446,560.0,,,,254.0,,11.0,58.0,250.0,0.446,560.0,197.0,0.785,251.0,34.0,,NBA,1277.0,22.0,77.0,697.0,Bob Lanier,,59.0,1 season,,80.0,NYN,0.446
184,486.0,0.444,1095.0,,,,450.0,22.0,,,486.0,0.444,1095.0,336.0,0.757,444.0,82.0,,NBA,2867.0,,218.0,1308.0,Nera White,PG,,1970-71,,242.0,CIN,0.444
185,734.0,0.486,1511.0,,,,701.0,23.0,,,734.0,0.486,1511.0,677.0,0.8220000000000001,824.0,76.0,,NBA,3272.0,,198.0,2145.0,Nera White,PG,,1971-72,,222.0,CIN,0.486
186,1028.0,0.488,2106.0,,,,910.0,24.0,,,1028.0,0.488,2106.0,663.0,0.847,783.0,80.0,,NBA,3681.0,,207.0,2719.0,Nera White,PG,,1972-73,,223.0,KCO,0.488
187,222.0,0.451,492.0,,,,266.0,25.0,7.0,64.0,222.0,0.451,492.0,173.0,0.82,211.0,35.0,,NBA,1272.0,21.0,76.0,617.0,Nera White,PG,56.0,1973-74,,85.0,KCO,0.451
188,759.0,0.456,1664.0,,,,557.0,26.0,7.0,174.0,759.0,0.456,1664.0,652.0,0.872,748.0,82.0,,NBA,3244.0,48.0,187.0,2170.0,Nera White,PG,119.0,1974-75,,222.0,KCO,0.456
189,717.0,0.45299999999999996,1583.0,,,,615.0,27.0,15.0,146.0,717.0,0.45299999999999996,1583.0,501.0,0.802,625.0,78.0,,NBA,3184.0,67.0,169.0,1935.0,Nera White,PG,126.0,1975-76,,213.0,KCK,0.45299999999999996
190,250.0,0.446,560.0,,,,254.0,28.0,11.0,58.0,250.0,0.446,560.0,197.0,0.785,251.0,34.0,,NBA,1277.0,22.0,77.0,697.0,Nera White,PG,59.0,1976-77,,80.0,NYN,0.446
191,259.0,0.452,573.0,,,,324.0,30.0,6.0,78.0,259.0,0.452,573.0,242.0,0.7879999999999999,307.0,69.0,,NBA,1662.0,25.0,132.0,760.0,Nera White,PG,55.0,1978-79,197.0,103.0,BOS,0.452
192,379.0,0.488,776.0,4.0,0.222,18.0,671.0,31.0,10.0,138.0,383.0,0.48200000000000004,794.0,361.0,0.83,435.0,80.0,80.0,NBA,2864.0,59.0,218.0,1131.0,Nera White,PG,106.0,1979-80,242.0,197.0,BOS,0.485
193,382.0,0.505,757.0,0.0,0.0,9.0,618.0,32.0,18.0,140.0,382.0,0.499,766.0,342.0,0.816,419.0,80.0,72.0,NBA,2820.0,36.0,201.0,1106.0,Nera White,PG,75.0,1980-81,265.0,176.0,BOS,0.499
194,302.0,0.475,636.0,6.0,0.375,16.0,541.0,33.0,3.0,91.0,308.0,0.47200000000000003,652.0,236.0,0.747,316.0,68.0,51.0,NBA,2167.0,25.0,131.0,858.0,Nera White,PG,52.0,1981-82,178.0,116.0,BOS,0.47700000000000004
195,230.0,0.435,529.0,5.0,0.20800000000000002,24.0,409.0,34.0,4.0,66.0,235.0,0.425,553.0,220.0,0.743,296.0,66.0,19.0,NBA,1811.0,25.0,110.0,695.0,Nera White,PG,38.0,1982-83,163.0,91.0,BOS,0.429
196,132.0,0.506,261.0,4.0,0.222,18.0,160.0,35.0,0.0,60.0,136.0,0.48700000000000004,279.0,64.0,0.634,101.0,46.0,46.0,NBA,1038.0,16.0,78.0,340.0,Nera White,PG,33.0,1983-84,78.0,76.0,MIL,0.495
197,5880.0,0.469,12543.0,19.0,0.22399999999999998,85.0,6476.0,,81.0,1015.0,5899.0,0.467,12628.0,4664.0,0.81,5760.0,876.0,268.0,NBA,31159.0,344.0,2002.0,16481.0,Nera White,,719.0,Career,1123.0,2046.0,,0.46799999999999997
198,,,,,,,,,,,,,,,,,,,,,,,,Nera White,,,,,,,
199,3946.0,0.467,8451.0,,,,3499.0,,29.0,384.0,3946.0,0.467,8451.0,3002.0,0.826,3635.0,433.0,,NBA,17520.0,136.0,1055.0,10894.0,Nera White,,301.0,6 seasons,,1207.0,"CIN,KCO,KCK",0.467
200,1552.0,0.474,3271.0,15.0,0.22399999999999998,67.0,2563.0,,41.0,513.0,1567.0,0.469,3338.0,1401.0,0.79,1773.0,363.0,222.0,NBA,11324.0,170.0,792.0,4550.0,Nera White,,326.0,5 seasons,1045.0,683.0,BOS,0.47200000000000003
201,132.0,0.506,261.0,4.0,0.222,18.0,160.0,,0.0,60.0,136.0,0.48700000000000004,279.0,64.0,0.634,101.0,46.0,46.0,NBA,1038.0,16.0,78.0,340.0,Nera White,,33.0,1 season,78.0,76.0,MIL,0.495
202,250.0,0.446,560.0,,,,254.0,,11.0,58.0,250.0,0.446,560.0,197.0,0.785,251.0,34.0,,NBA,1277.0,22.0,77.0,697.0,Nera White,,59.0,1 season,,80.0,NYN,0.446
203,486.0,0.444,1095.0,,,,450.0,22.0,,,486.0,0.444,1095.0,336.0,0.757,444.0,82.0,,NBA,2867.0,,218.0,1308.0,Walt Bellamy,PG,,1970-71,,242.0,CIN,0.444
204,734.0,0.486,1511.0,,,,701.0,23.0,,,734.0,0.486,1511.0,677.0,0.8220000000000001,824.0,76.0,,NBA,3272.0,,198.0,2145.0,Walt Bellamy,PG,,1971-72,,222.0,CIN,0.486
205,1028.0,0.488,2106.0,,,,910.0,24.0,,,1028.0,0.488,2106.0,663.0,0.847,783.0,80.0,,NBA,3681.0,,207.0,2719.0,Walt Bellamy,PG,,1972-73,,223.0,KCO,0.488
206,222.0,0.451,492.0,,,,266.0,25.0,7.0,64.0,222.0,0.451,492.0,173.0,0.82,211.0,35.0,,NBA,1272.0,21.0,76.0,617.0,Walt Bellamy,PG,56.0,1973-74,,85.0,KCO,0.451
207,759.0,0.456,1664.0,,,,557.0,26.0,7.0,174.0,759.0,0.456,1664.0,652.0,0.872,748.0,82.0,,NBA,3244.0,48.0,187.0,2170.0,Walt Bellamy,PG,119.0,1974-75,,222.0,KCO,0.456
208,717.0,0.45299999999999996,1583.0,,,,615.0,27.0,15.0,146.0,717.0,0.45299999999999996,1583.0,501.0,0.802,625.0,78.0,,NBA,3184.0,67.0,169.0,1935.0,Walt Bellamy,PG,126.0,1975-76,,213.0,KCK,0.45299999999999996
209,250.0,0.446,560.0,,,,254.0,28.0,11.0,58.0,250.0,0.446,560.0,197.0,0.785,251.0,34.0,,NBA,1277.0,22.0,77.0,697.0,Walt Bellamy,PG,59.0,1976-77,,80.0,NYN,0.446
210,259.0,0.452,573.0,,,,324.0,30.0,6.0,78.0,259.0,0.452,573.0,242.0,0.7879999999999999,307.0,69.0,,NBA,1662.0,25.0,132.0,760.0,Walt Bellamy,PG,55.0,1978-79,197.0,103.0,BOS,0.452
211,379.0,0.488,776.0,4.0,0.222,18.0,671.0,31.0,10.0,138.0,383.0,0.48200000000000004,794.0,361.0,0.83,435.0,80.0,80.0,NBA,2864.0,59.0,218.0,1131.0,Walt Bellamy,PG,106.0,1979-80,242.0,197.0,BOS,0.485
212,382.0,0.505,757.0,0.0,0.0,9.0,618.0,32.0,18.0,140.0,382.0,0.499,766.0,342.0,0.816,419.0,80.0,72.0,NBA,2820.0,36.0,201.0,1106.0,Walt Bellamy,PG,75.0,1980-81,265.0,176.0,BOS,0.499
213,302.0,0.475,636.0,6.0,0.375,16.0,541.0,33.0,3.0,91.0,308.0,0.47200000000000003,652.0,236.0,0.747,316.0,68.0,51.0,NBA,2167.0,25.0,131.0,858.0,Walt Bellamy,PG,52.0,1981-82,178.0,116.0,BOS,0.47700000000000004
214,230.0,0.435,529.0,5.0,0.20800000000000002,24.0,409.0,34.0,4.0,66.0,235.0,0.425,553.0,220.0,0.743,296.0,66.0,19.0,NBA,1811.0,25.0,110.0,695.0,Walt Bellamy,PG,38.0,1982-83,163.0,91.0,BOS,0.429
215,132.0,0.506,261.0,4.0,0.222,18.0,160.0,35.0,0.0,60.0,136.0,0.48700000000000004,279.0,64.0,0.634,101.0,46.0,46.0,NBA,1038.0,16.0,78.0,340.0,Walt Bellamy,PG,33.0,1983-84,78.0,76.0,MIL,0.495
216,5880.0,0.469,12543.0,19.0,0.22399999999999998,85.0,6476.0,,81.0,1015.0,5899.0,0.467,12628.0,4664.0,0.81,5760.0,876.0,268.0,NBA,31159.0,344.0,2002.0,16481.0,Walt Bellamy,,719.0,Career,1123.0,2046.0,,0.46799999999999997
217,,,,,,,,,,,,,,,,,,,,,,,,Walt Bellamy,,,,,,,
218,3946.0,0.467,8451.0,,,,3499.0,,29.0,384.0,3946.0,0.467,8451.0,3002.0,0.826,3635.0,433.0,,NBA,17520.0,136.0,1055.0,10894.0,Walt Bellamy,,301.0,6 seasons,,1207.0,"CIN,KCO,KCK",0.467
219,1552.0,0.474,3271.0,15.0,0.22399999999999998,67.0,2563.0,,41.0,513.0,1567.0,0.469,3338.0,1401.0,0.79,1773.0,363.0,222.0,NBA,11324.0,170.0,792.0,4550.0,Walt Bellamy,,326.0,5 seasons,1045.0,683.0,BOS,0.47200000000000003
220,132.0,0.506,261.0,4.0,0.222,18.0,160.0,,0.0,60.0,136.0,0.48700000000000004,279.0,64.0,0.634,101.0,46.0,46.0,NBA,1038.0,16.0,78.0,340.0,Walt Bellamy,,33.0,1 season,78.0,76.0,MIL,0.495
221,250.0,0.446,560.0,,,,254.0,,11.0,58.0,250.0,0.446,560.0,197.0,0.785,251.0,34.0,,NBA,1277.0,22.0,77.0,697.0,Walt Bellamy,,59.0,1 season,,80.0,NYN,0.446
222,486.0,0.444,1095.0,,,,450.0,22.0,,,486.0,0.444,1095.0,336.0,0.757,444.0,82.0,,NBA,2867.0,,218.0,1308.0,Julius Erving,PG,,1970-71,,242.0,CIN,0.444
223,734.0,0.486,1511.0,,,,701.0,23.0,,,734.0,0.486,1511.0,677.0,0.8220000000000001,824.0,76.0,,NBA,3272.0,,198.0,2145.0,Julius Erving,PG,,1971-72,,222.0,CIN,0.486
224,1028.0,0.488,2106.0,,,,910.0,24.0,,,1028.0,0.488,2106.0,663.0,0.847,783.0,80.0,,NBA,3681.0,,207.0,2719.0,Julius Erving,PG,,1972-73,,223.0,KCO,0.488
225,222.0,0.451,492.0,,,,266.0,25.0,7.0,64.0,222.0,0.451,492.0,173.0,0.82,211.0,35.0,,NBA,1272.0,21.0,76.0,617.0,Julius Erving,PG,56.0,1973-74,,85.0,KCO,0.451
226,759.0,0.456,1664.0,,,,557.0,26.0,7.0,174.0,759.0,0.456,1664.0,652.0,0.872,748.0,82.0,,NBA,3244.0,48.0,187.0,2170.0,Julius Erving,PG,119.0,1974-75,,222.0,KCO,0.456
227,717.0,0.45299999999999996,1583.0,,,,615.0,27.0,15.0,146.0,717.0,0.45299999999999996,1583.0,501.0,0.802,625.0,78.0,,NBA,3184.0,67.0,169.0,1935.0,Julius Erving,PG,126.0,1975-76,,213.0,KCK,0.45299999999999996
228,250.0,0.446,560.0,,,,254.0,28.0,11.0,58.0,250.0,0.446,560.0,197.0,0.785,251.0,34.0,,NBA,1277.0,22.0,77.0,697.0,Julius Erving,PG,59.0,1976-77,,80.0,NYN,0.446
229,259.0,0.452,573.0,,,,324.0,30.0,6.0,78.0,259.0,0.452,573.0,242.0,0.7879999999999999,307.0,69.0,,NBA,1662.0,25.0,132.0,760.0,Julius Erving,PG,55.0,1978-79,197.0,103.0,BOS,0.452
230,379.0,0.488,776.0,4.0,0.222,18.0,671.0,31.0,10.0,138.0,383.0,0.48200000000000004,794.0,361.0,0.83,435.0,80.0,80.0,NBA,2864.0,59.0,218.0,1131.0,Julius Erving,PG,106.0,1979-80,242.0,197.0,BOS,0.485
231,382.0,0.505,757.0,0.0,0.0,9.0,618.0,32.0,18.0,140.0,382.0,0.499,766.0,342.0,0.816,419.0,80.0,72.0,NBA,2820.0,36.0,201.0,1106.0,Julius Erving,PG,75.0,1980-81,265.0,176.0,BOS,0.499
232,302.0,0.475,636.0,6.0,0.375,16.0,541.0,33.0,3.0,91.0,308.0,0.47200000000000003,652.0,236.0,0.747,316.0,68.0,51.0,NBA,2167.0,25.0,131.0,858.0,Julius Erving,PG,52.0,1981-82,178.0,116.0,BOS,0.47700000000000004
233,230.0,0.435,529.0,5.0,0.20800000000000002,24.0,409.0,34.0,4.0,66.0,235.0,0.425,553.0,220.0,0.743,296.0,66.0,19.0,NBA,1811.0,25.0,110.0,695.0,Julius Erving,PG,38.0,1982-83,163.0,91.0,BOS,0.429
234,132.0,0.506,261.0,4.0,0.222,18.0,160.0,35.0,0.0,60.0,136.0,0.48700000000000004,279.0,64.0,0.634,101.0,46.0,46.0,NBA,1038.0,16.0,78.0,340.0,Julius Erving,PG,33.0,1983-84,78.0,76.0,MIL,0.495
235,5880.0,0.469,12543.0,19.0,0.22399999999999998,85.0,6476.0,,81.0,1015.0,5899.0,0.467,12628.0,4664.0,0.81,5760.0,876.0,268.0,NBA,31159.0,344.0,2002.0,16481.0,Julius Erving,,719.0,Career,1123.0,2046.0,,0.46799999999999997
236,,,,,,,,,,,,,,,,,,,,,,,,Julius Erving,,,,,,,
237,3946.0,0.467,8451.0,,,,3499.0,,29.0,384.0,3946.0,0.467,8451.0,3002.0,0.826,3635.0,433.0,,NBA,17520.0,136.0,1055.0,10894.0,Julius Erving,,301.0,6 seasons,,1207.0,"CIN,KCO,KCK",0.467
