,2P,2P%,2PA,3P,3P%,3PA,AST,Age,BLK,DRB,FG,FG%,FGA,FT,FT%,FTA,G,GS,Lg,MP,ORB,PF,PTS,Player,Pos,STL,Season,TOV,TRB,Tm,eFG%
386,696.0,0.557,1249.0,15.0,0.306,49.0,288.0,28.0,49.0,318.0,711.0,0.5479999999999999,1298.0,248.0,0.782,317.0,80.0,80.0,NBA,2960.0,160.0,190.0,1685.0,Dražen Dalipagić,SF,99.0,1989-90,160.0,478.0,LAL,0.5539999999999999
387,690.0,0.505,1365.0,26.0,0.289,90.0,275.0,29.0,35.0,249.0,716.0,0.49200000000000005,1455.0,212.0,0.797,266.0,78.0,74.0,NBA,3008.0,107.0,117.0,1670.0,Dražen Dalipagić,SF,104.0,1990-91,127.0,356.0,LAL,0.501
388,441.0,0.457,964.0,9.0,0.209,43.0,252.0,30.0,23.0,207.0,450.0,0.447,1007.0,166.0,0.8140000000000001,204.0,54.0,54.0,NBA,2108.0,98.0,89.0,1075.0,Dražen Dalipagić,SF,76.0,1991-92,127.0,305.0,LAL,0.451
389,480.0,0.466,1031.0,30.0,0.27,111.0,278.0,31.0,27.0,174.0,510.0,0.447,1142.0,171.0,0.81,211.0,82.0,69.0,NBA,2359.0,73.0,87.0,1221.0,Dražen Dalipagić,SF,92.0,1992-93,137.0,247.0,LAL,0.46
390,308.0,0.424,727.0,32.0,0.28800000000000003,111.0,154.0,32.0,18.0,133.0,340.0,0.406,838.0,100.0,0.741,135.0,80.0,2.0,NBA,1597.0,48.0,80.0,812.0,Dražen Dalipagić,SF,45.0,1993-94,97.0,181.0,LAL,0.425
391,6761.0,0.532,12718.0,117.0,0.24100000000000002,486.0,2791.0,,624.0,3147.0,6878.0,0.521,13204.0,2447.0,0.769,3184.0,926.0,717.0,NBA,30001.0,1561.0,1975.0,16320.0,Dražen Dalipagić,,1041.0,Career,1859.0,4708.0,,0.525
392,251.0,0.452,555.0,1.0,0.25,4.0,153.0,21.0,29.0,123.0,252.0,0.451,559.0,123.0,0.728,169.0,82.0,3.0,NBA,1408.0,112.0,209.0,628.0,Maurice Stokes,SG,107.0,1983-84,123.0,235.0,POR,0.452
393,565.0,0.503,1124.0,8.0,0.21600000000000003,37.0,441.0,22.0,68.0,259.0,573.0,0.494,1161.0,223.0,0.759,294.0,80.0,43.0,NBA,2555.0,217.0,265.0,1377.0,Maurice Stokes,SG,177.0,1984-85,223.0,476.0,POR,0.49700000000000005
394,530.0,0.49,1082.0,12.0,0.2,60.0,600.0,23.0,46.0,250.0,542.0,0.475,1142.0,293.0,0.769,381.0,75.0,58.0,NBA,2576.0,171.0,270.0,1389.0,Maurice Stokes,SG,197.0,1985-86,282.0,421.0,POR,0.48
395,696.0,0.511,1361.0,11.0,0.23399999999999999,47.0,566.0,24.0,71.0,291.0,707.0,0.502,1408.0,357.0,0.76,470.0,82.0,82.0,NBA,3114.0,227.0,281.0,1782.0,Maurice Stokes,SG,204.0,1986-87,253.0,518.0,POR,0.506
396,838.0,0.515,1627.0,11.0,0.212,52.0,467.0,25.0,52.0,272.0,849.0,0.506,1679.0,476.0,0.8109999999999999,587.0,81.0,80.0,NBA,3060.0,261.0,250.0,2185.0,Maurice Stokes,SG,203.0,1987-88,236.0,533.0,POR,0.509
397,802.0,0.511,1568.0,27.0,0.26,104.0,450.0,26.0,54.0,326.0,829.0,0.496,1672.0,438.0,0.799,548.0,78.0,78.0,NBA,3064.0,289.0,269.0,2123.0,Maurice Stokes,SG,213.0,1988-89,250.0,615.0,POR,0.504
398,640.0,0.512,1251.0,30.0,0.28300000000000003,106.0,432.0,27.0,51.0,299.0,670.0,0.494,1357.0,333.0,0.774,430.0,73.0,73.0,NBA,2683.0,208.0,222.0,1703.0,Maurice Stokes,SG,145.0,1989-90,191.0,507.0,POR,0.505
399,584.0,0.509,1147.0,61.0,0.319,191.0,493.0,28.0,60.0,334.0,645.0,0.48200000000000004,1338.0,416.0,0.794,524.0,82.0,82.0,NBA,2852.0,212.0,226.0,1767.0,Maurice Stokes,SG,144.0,1990-91,232.0,546.0,POR,0.505
400,580.0,0.51,1138.0,114.0,0.337,338.0,512.0,29.0,70.0,334.0,694.0,0.47,1476.0,401.0,0.794,505.0,76.0,76.0,NBA,2751.0,166.0,229.0,1903.0,Maurice Stokes,SG,138.0,1991-92,240.0,500.0,POR,0.509
401,319.0,0.467,683.0,31.0,0.233,133.0,278.0,30.0,37.0,183.0,350.0,0.429,816.0,245.0,0.8390000000000001,292.0,49.0,49.0,NBA,1671.0,126.0,159.0,976.0,Maurice Stokes,SG,95.0,1992-93,115.0,309.0,POR,0.44799999999999995
402,402.0,0.45399999999999996,886.0,71.0,0.324,219.0,333.0,31.0,34.0,291.0,473.0,0.428,1105.0,286.0,0.777,368.0,68.0,68.0,NBA,2334.0,154.0,202.0,1303.0,Maurice Stokes,SG,98.0,1993-94,167.0,445.0,POR,0.46
403,424.0,0.511,830.0,147.0,0.36,408.0,362.0,32.0,45.0,328.0,571.0,0.461,1238.0,364.0,0.8240000000000001,442.0,76.0,75.0,NBA,2728.0,152.0,206.0,1653.0,Maurice Stokes,SG,136.0,1994-95,186.0,480.0,TOT,0.521
404,218.0,0.462,472.0,87.0,0.363,240.0,208.0,32.0,22.0,150.0,305.0,0.428,712.0,207.0,0.835,248.0,41.0,41.0,NBA,1428.0,84.0,117.0,904.0,Maurice Stokes,SG,74.0,1994-95,97.0,234.0,POR,0.489
405,206.0,0.575,358.0,60.0,0.35700000000000004,168.0,154.0,32.0,23.0,178.0,266.0,0.506,526.0,157.0,0.809,194.0,35.0,34.0,NBA,1300.0,68.0,89.0,749.0,Maurice Stokes,SG,62.0,1994-95,89.0,246.0,HOU,0.563
406,253.0,0.478,529.0,78.0,0.332,235.0,302.0,33.0,24.0,276.0,331.0,0.433,764.0,265.0,0.784,338.0,52.0,51.0,NBA,1997.0,97.0,153.0,1005.0,Maurice Stokes,SG,105.0,1995-96,134.0,373.0,HOU,0.484
407,278.0,0.493,564.0,119.0,0.355,335.0,354.0,34.0,36.0,255.0,397.0,0.442,899.0,201.0,0.75,268.0,62.0,62.0,NBA,2271.0,118.0,151.0,1114.0,Maurice Stokes,SG,119.0,1996-97,156.0,373.0,HOU,0.508
408,346.0,0.47700000000000004,725.0,106.0,0.317,334.0,382.0,35.0,42.0,241.0,452.0,0.42700000000000005,1059.0,277.0,0.8009999999999999,346.0,70.0,70.0,NBA,2473.0,105.0,193.0,1287.0,Maurice Stokes,SG,126.0,1997-98,189.0,346.0,HOU,0.47700000000000004
409,7508.0,0.498,15070.0,827.0,0.318,2603.0,6125.0,,719.0,4062.0,8335.0,0.47200000000000003,17673.0,4698.0,0.7879999999999999,5962.0,1086.0,950.0,NBA,37537.0,2615.0,3285.0,22195.0,Maurice Stokes,,2207.0,Career,2977.0,6677.0,,0.495
410,,,,,,,,,,,,,,,,,,,,,,,,Maurice Stokes,,,,,,,
411,6425.0,0.498,12894.0,464.0,0.303,1531.0,4933.0,,594.0,3112.0,6889.0,0.478,14425.0,3798.0,0.789,4816.0,867.0,733.0,NBA,29496.0,2227.0,2699.0,18040.0,Maurice Stokes,,1795.0,12 seasons,2409.0,5339.0,POR,0.494
412,1083.0,0.498,2176.0,363.0,0.33899999999999997,1072.0,1192.0,,125.0,950.0,1446.0,0.445,3248.0,900.0,0.785,1146.0,219.0,217.0,NBA,8041.0,388.0,586.0,4155.0,Maurice Stokes,,412.0,4 seasons,568.0,1338.0,HOU,0.501
413,,,,,,,328.0,22.0,,,403.0,0.354,1137.0,319.0,0.7140000000000001,447.0,67.0,,NBA,2323.0,,276.0,1125.0,Lynette Woodard,C,,1955-56,,1094.0,ROC,
414,,,,,,,331.0,23.0,,,434.0,0.34700000000000003,1249.0,256.0,0.665,385.0,72.0,,NBA,2761.0,,287.0,1124.0,Lynette Woodard,PF,,1956-57,,1256.0,ROC,
415,,,,,,,403.0,24.0,,,414.0,0.35100000000000003,1181.0,238.0,0.715,333.0,63.0,,NBA,2460.0,,226.0,1066.0,Lynette Woodard,PF,,1957-58,,1142.0,CIN,
416,,,,,,,1062.0,,,,1251.0,0.35100000000000003,3567.0,813.0,0.698,1165.0,202.0,,NBA,7544.0,,789.0,3315.0,Lynette Woodard,,,Career,,3492.0,,
417,426.0,0.5479999999999999,777.0,1.0,0.16699999999999998,6.0,155.0,21.0,80.0,437.0,427.0,0.545,783.0,293.0,0.733,400.0,82.0,60.0,NBA,2347.0,266.0,301.0,1148.0,Joe Dumars,PF,95.0,1984-85,209.0,703.0,PHI,0.546
418,578.0,0.598,966.0,17.0,0.22699999999999998,75.0,312.0,22.0,125.0,672.0,595.0,0.5720000000000001,1041.0,396.0,0.685,578.0,80.0,80.0,NBA,2952.0,354.0,333.0,1603.0,Joe Dumars,PF,173.0,1985-86,350.0,1026.0,PHI,0.58
419,536.0,0.643,833.0,21.0,0.20199999999999999,104.0,331.0,23.0,104.0,604.0,557.0,0.594,937.0,429.0,0.7609999999999999,564.0,68.0,62.0,NBA,2740.0,390.0,252.0,1564.0,Joe Dumars,PF,119.0,1986-87,322.0,994.0,PHI,0.606
420,709.0,0.63,1126.0,44.0,0.28,157.0,254.0,24.0,103.0,566.0,753.0,0.5870000000000001,1283.0,714.0,0.7509999999999999,951.0,80.0,80.0,NBA,3170.0,385.0,278.0,2264.0,Joe Dumars,PF,100.0,1987-88,304.0,951.0,PHI,0.604
421,665.0,0.636,1046.0,35.0,0.21600000000000003,162.0,325.0,25.0,67.0,583.0,700.0,0.579,1208.0,602.0,0.753,799.0,79.0,79.0,NBA,3088.0,403.0,262.0,2037.0,Joe Dumars,PF,126.0,1988-89,254.0,986.0,PHI,0.594
422,686.0,0.632,1085.0,20.0,0.217,92.0,307.0,26.0,50.0,548.0,706.0,0.6,1177.0,557.0,0.7490000000000001,744.0,79.0,79.0,NBA,3085.0,361.0,250.0,1989.0,Joe Dumars,SF,148.0,1989-90,243.0,909.0,PHI,0.608
423,621.0,0.614,1012.0,44.0,0.284,155.0,284.0,27.0,33.0,422.0,665.0,0.57,1167.0,475.0,0.722,658.0,67.0,67.0,NBA,2498.0,258.0,173.0,1849.0,Joe Dumars,SF,110.0,1990-91,210.0,680.0,PHI,0.589
424,590.0,0.597,989.0,32.0,0.23399999999999999,137.0,308.0,28.0,44.0,559.0,622.0,0.552,1126.0,454.0,0.695,653.0,75.0,75.0,NBA,2881.0,271.0,196.0,1730.0,Joe Dumars,SF,136.0,1991-92,235.0,830.0,PHI,0.5670000000000001
425,649.0,0.561,1156.0,67.0,0.305,220.0,385.0,29.0,74.0,691.0,716.0,0.52,1376.0,445.0,0.765,582.0,76.0,76.0,NBA,2859.0,237.0,196.0,1944.0,Joe Dumars,PF,119.0,1992-93,233.0,928.0,PHO,0.545
426,470.0,0.541,868.0,48.0,0.27,178.0,296.0,30.0,37.0,529.0,518.0,0.495,1046.0,318.0,0.7040000000000001,452.0,65.0,65.0,NBA,2298.0,198.0,160.0,1402.0,Joe Dumars,PF,101.0,1993-94,206.0,727.0,PHO,0.518
427,480.0,0.521,922.0,74.0,0.33799999999999997,219.0,276.0,31.0,45.0,553.0,554.0,0.486,1141.0,379.0,0.748,507.0,68.0,66.0,NBA,2382.0,203.0,201.0,1561.0,Joe Dumars,PF,110.0,1994-95,150.0,756.0,PHO,0.518
428,531.0,0.539,985.0,49.0,0.28,175.0,262.0,32.0,56.0,578.0,580.0,0.5,1160.0,440.0,0.777,566.0,71.0,71.0,NBA,2632.0,243.0,208.0,1649.0,Joe Dumars,PF,114.0,1995-96,218.0,821.0,PHO,0.521
429,277.0,0.569,487.0,58.0,0.28300000000000003,205.0,248.0,33.0,25.0,504.0,335.0,0.484,692.0,288.0,0.6940000000000001,415.0,53.0,53.0,NBA,2009.0,212.0,153.0,1016.0,Joe Dumars,PF,69.0,1996-97,151.0,716.0,HOU,0.526
430,343.0,0.52,660.0,18.0,0.214,84.0,217.0,34.0,28.0,553.0,361.0,0.485,744.0,296.0,0.746,397.0,68.0,41.0,NBA,2243.0,241.0,187.0,1036.0,Joe Dumars,PF,71.0,1997-98,147.0,794.0,HOU,0.49700000000000005
431,236.0,0.495,477.0,4.0,0.16,25.0,192.0,35.0,13.0,349.0,240.0,0.478,502.0,192.0,0.7190000000000001,267.0,42.0,40.0,NBA,1526.0,167.0,89.0,676.0,Joe Dumars,PF,43.0,1998-99,100.0,516.0,HOU,0.48200000000000004
432,100.0,0.51,196.0,6.0,0.231,26.0,63.0,36.0,4.0,138.0,106.0,0.47700000000000004,222.0,71.0,0.645,110.0,20.0,18.0,NBA,620.0,71.0,48.0,289.0,Joe Dumars,PF,14.0,1999-00,44.0,209.0,HOU,0.491
433,7897.0,0.581,13585.0,538.0,0.266,2020.0,4215.0,,888.0,8286.0,8435.0,0.541,15605.0,6349.0,0.735,8643.0,1073.0,1012.0,NBA,39330.0,4260.0,3287.0,23757.0,Joe Dumars,,1648.0,Career,3376.0,12546.0,,0.5579999999999999
434,,,,,,,,,,,,,,,,,,,,,,,,Joe Dumars,,,,,,,
435,4811.0,0.614,7834.0,214.0,0.24100000000000002,888.0,2276.0,,606.0,4391.0,5025.0,0.5760000000000001,8722.0,3920.0,0.733,5347.0,610.0,582.0,NBA,22761.0,2688.0,2045.0,14184.0,Joe Dumars,,1007.0,8 seasons,2127.0,7079.0,PHI,0.588
436,2130.0,0.542,3931.0,238.0,0.301,792.0,1219.0,,212.0,2351.0,2368.0,0.501,4723.0,1582.0,0.7509999999999999,2107.0,280.0,278.0,NBA,10171.0,881.0,765.0,6556.0,Joe Dumars,,444.0,4 seasons,807.0,3232.0,PHO,0.527
437,956.0,0.525,1820.0,86.0,0.253,340.0,720.0,,70.0,1544.0,1042.0,0.48200000000000004,2160.0,847.0,0.7120000000000001,1189.0,183.0,152.0,NBA,6398.0,691.0,477.0,3017.0,Joe Dumars,,197.0,4 seasons,442.0,2235.0,HOU,0.502
438,599.0,0.495,1209.0,2.0,0.182,11.0,129.0,23.0,63.0,252.0,601.0,0.493,1220.0,230.0,0.682,337.0,82.0,82.0,NBA,2697.0,226.0,210.0,1434.0,Adrian Dantley,SF,84.0,1982-83,180.0,478.0,ATL,0.493
439,684.0,0.48200000000000004,1418.0,0.0,0.0,11.0,126.0,24.0,87.0,328.0,684.0,0.479,1429.0,382.0,0.77,496.0,81.0,81.0,NBA,2961.0,254.0,197.0,1750.0,Adrian Dantley,SF,117.0,1983-84,215.0,582.0,ATL,0.479
440,828.0,0.457,1810.0,25.0,0.309,81.0,200.0,25.0,54.0,331.0,853.0,0.451,1891.0,486.0,0.8059999999999999,603.0,81.0,81.0,NBA,3023.0,226.0,170.0,2217.0,Adrian Dantley,SF,135.0,1984-85,225.0,557.0,ATL,0.45799999999999996
441,875.0,0.479,1827.0,13.0,0.18600000000000003,70.0,206.0,26.0,49.0,357.0,888.0,0.46799999999999997,1897.0,577.0,0.818,705.0,78.0,78.0,NBA,3049.0,261.0,170.0,2366.0,Adrian Dantley,SF,138.0,1985-86,251.0,618.0,ATL,0.47200000000000003
442,797.0,0.474,1681.0,31.0,0.292,106.0,261.0,27.0,51.0,284.0,828.0,0.46299999999999997,1787.0,607.0,0.818,742.0,79.0,79.0,NBA,2969.0,210.0,149.0,2294.0,Adrian Dantley,SF,117.0,1986-87,215.0,494.0,ATL,0.47200000000000003
443,871.0,0.47600000000000003,1828.0,38.0,0.295,129.0,224.0,28.0,47.0,291.0,909.0,0.46399999999999997,1957.0,541.0,0.826,655.0,78.0,76.0,NBA,2948.0,211.0,162.0,2397.0,Adrian Dantley,SF,103.0,1987-88,218.0,502.0,ATL,0.474
444,785.0,0.475,1651.0,29.0,0.276,105.0,211.0,29.0,52.0,297.0,814.0,0.46399999999999997,1756.0,442.0,0.8440000000000001,524.0,80.0,80.0,NBA,2997.0,256.0,138.0,2099.0,Adrian Dantley,SF,117.0,1988-89,181.0,553.0,ATL,0.47200000000000003
445,751.0,0.504,1489.0,59.0,0.322,183.0,200.0,30.0,47.0,304.0,810.0,0.484,1672.0,459.0,0.807,569.0,80.0,79.0,NBA,2888.0,217.0,141.0,2138.0,Adrian Dantley,SF,126.0,1989-90,174.0,521.0,ATL,0.502
446,685.0,0.49200000000000005,1391.0,85.0,0.341,249.0,265.0,31.0,65.0,471.0,770.0,0.47,1640.0,476.0,0.8290000000000001,574.0,81.0,81.0,NBA,3078.0,261.0,156.0,2101.0,Adrian Dantley,SF,123.0,1990-91,201.0,732.0,ATL,0.495
447,387.0,0.49200000000000005,786.0,37.0,0.289,128.0,158.0,32.0,24.0,192.0,424.0,0.46399999999999997,914.0,294.0,0.835,352.0,42.0,42.0,NBA,1601.0,103.0,77.0,1179.0,Adrian Dantley,SF,52.0,1991-92,122.0,295.0,ATL,0.484
448,621.0,0.49,1268.0,120.0,0.38,316.0,227.0,33.0,27.0,295.0,741.0,0.46799999999999997,1584.0,519.0,0.828,627.0,71.0,70.0,NBA,2647.0,187.0,116.0,2121.0,Adrian Dantley,SF,70.0,1992-93,184.0,482.0,ATL,0.506
449,613.0,0.474,1293.0,85.0,0.28800000000000003,295.0,169.0,34.0,30.0,299.0,698.0,0.44,1588.0,442.0,0.847,522.0,74.0,74.0,NBA,2635.0,182.0,126.0,1923.0,Adrian Dantley,SF,92.0,1993-94,172.0,481.0,TOT,0.466
450,369.0,0.462,798.0,61.0,0.308,198.0,114.0,34.0,22.0,186.0,430.0,0.43200000000000005,996.0,275.0,0.8540000000000001,322.0,49.0,49.0,NBA,1687.0,119.0,87.0,1196.0,Adrian Dantley,SF,63.0,1993-94,120.0,305.0,ATL,0.462
451,244.0,0.493,495.0,24.0,0.247,97.0,55.0,34.0,8.0,113.0,268.0,0.45299999999999996,592.0,167.0,0.835,200.0,25.0,25.0,NBA,948.0,63.0,39.0,727.0,Adrian Dantley,SF,29.0,1993-94,52.0,176.0,LAC,0.473
452,384.0,0.436,880.0,112.0,0.38799999999999996,289.0,166.0,35.0,14.0,244.0,496.0,0.424,1169.0,266.0,0.782,340.0,77.0,64.0,NBA,2423.0,157.0,130.0,1370.0,Adrian Dantley,SF,61.0,1994-95,173.0,401.0,BOS,0.47200000000000003
453,327.0,0.45799999999999996,714.0,70.0,0.293,239.0,119.0,37.0,31.0,233.0,397.0,0.41700000000000004,953.0,281.0,0.8029999999999999,350.0,63.0,26.0,NBA,1945.0,169.0,100.0,1145.0,Adrian Dantley,SF,39.0,1996-97,135.0,402.0,SAS,0.45299999999999996
454,45.0,0.39799999999999996,113.0,5.0,0.263,19.0,16.0,39.0,1.0,41.0,50.0,0.379,132.0,29.0,0.69,42.0,27.0,2.0,NBA,252.0,30.0,19.0,134.0,Adrian Dantley,SF,4.0,1998-99,23.0,71.0,ORL,0.39799999999999996
455,9252.0,0.478,19358.0,711.0,0.319,2231.0,2677.0,,642.0,4219.0,9963.0,0.461,21589.0,6031.0,0.8109999999999999,7438.0,1074.0,995.0,NBA,38113.0,2950.0,2061.0,26668.0,Adrian Dantley,,1378.0,Career,2669.0,7169.0,,0.478
456,,,,,,,,,,,,,,,,,,,,,,,,Adrian Dantley,,,,,,,
457,8252.0,0.48100000000000004,17156.0,500.0,0.315,1587.0,2321.0,,588.0,3588.0,8752.0,0.467,18743.0,5288.0,0.813,6506.0,882.0,878.0,NBA,32545.0,2531.0,1773.0,23292.0,Adrian Dantley,,1245.0,12 seasons,2286.0,6119.0,ATL,0.48
458,384.0,0.436,880.0,112.0,0.38799999999999996,289.0,166.0,,14.0,244.0,496.0,0.424,1169.0,266.0,0.782,340.0,77.0,64.0,NBA,2423.0,157.0,130.0,1370.0,Adrian Dantley,,61.0,1 season,173.0,401.0,BOS,0.47200000000000003
459,327.0,0.45799999999999996,714.0,70.0,0.293,239.0,119.0,,31.0,233.0,397.0,0.41700000000000004,953.0,281.0,0.8029999999999999,350.0,63.0,26.0,NBA,1945.0,169.0,100.0,1145.0,Adrian Dantley,,39.0,1 season,135.0,402.0,SAS,0.45299999999999996
460,45.0,0.39799999999999996,113.0,5.0,0.263,19.0,16.0,,1.0,41.0,50.0,0.379,132.0,29.0,0.69,42.0,27.0,2.0,NBA,252.0,30.0,19.0,134.0,Adrian Dantley,,4.0,1 season,23.0,71.0,ORL,0.39799999999999996
461,244.0,0.493,495.0,24.0,0.247,97.0,55.0,,8.0,113.0,268.0,0.45299999999999996,592.0,167.0,0.835,200.0,25.0,25.0,NBA,948.0,63.0,39.0,727.0,Adrian Dantley,,29.0,1 season,52.0,176.0,LAC,0.473
462,544.0,0.52,1046.0,,,,144.0,20.0,15.0,336.0,544.0,0.52,1046.0,476.0,0.818,582.0,77.0,,NBA,2816.0,251.0,215.0,1564.0,Patrick Ewing,SF,91.0,1976-77,,587.0,BUF,0.52
463,578.0,0.512,1128.0,,,,253.0,21.0,24.0,355.0,578.0,0.512,1128.0,541.0,0.7959999999999999,680.0,79.0,,NBA,2933.0,265.0,233.0,1697.0,Patrick Ewing,SF,118.0,1977-78,228.0,620.0,TOT,0.512
464,201.0,0.499,403.0,,,,65.0,21.0,17.0,122.0,201.0,0.499,403.0,207.0,0.787,263.0,23.0,,NBA,948.0,94.0,76.0,609.0,Patrick Ewing,SF,48.0,1977-78,67.0,216.0,IND,0.499
465,377.0,0.52,725.0,,,,188.0,21.0,7.0,233.0,377.0,0.52,725.0,334.0,0.8009999999999999,417.0,56.0,,NBA,1985.0,171.0,157.0,1088.0,Patrick Ewing,SF,70.0,1977-78,161.0,404.0,LAL,0.52
466,374.0,0.51,733.0,,,,138.0,22.0,12.0,211.0,374.0,0.51,733.0,292.0,0.8540000000000001,342.0,60.0,,NBA,1775.0,131.0,162.0,1040.0,Patrick Ewing,SF,63.0,1978-79,155.0,342.0,LAL,0.51
467,730.0,0.5770000000000001,1265.0,0.0,0.0,2.0,191.0,23.0,14.0,333.0,730.0,0.5760000000000001,1267.0,443.0,0.8420000000000001,526.0,68.0,,NBA,2674.0,183.0,211.0,1903.0,Patrick Ewing,SF,96.0,1979-80,233.0,516.0,UTA,0.5760000000000001
468,907.0,0.56,1620.0,2.0,0.28600000000000003,7.0,322.0,24.0,18.0,317.0,909.0,0.5589999999999999,1627.0,632.0,0.8059999999999999,784.0,80.0,,NBA,3417.0,192.0,245.0,2452.0,Patrick Ewing,SF,109.0,1980-81,282.0,509.0,UTA,0.5589999999999999
469,903.0,0.57,1583.0,1.0,0.33299999999999996,3.0,324.0,25.0,14.0,283.0,904.0,0.57,1586.0,648.0,0.792,818.0,81.0,81.0,NBA,3222.0,231.0,252.0,2457.0,Patrick Ewing,SF,95.0,1981-82,299.0,514.0,UTA,0.57
470,233.0,0.58,402.0,0.0,,0.0,105.0,26.0,0.0,82.0,233.0,0.58,402.0,210.0,0.847,248.0,22.0,22.0,NBA,887.0,58.0,62.0,676.0,Patrick Ewing,SF,20.0,1982-83,81.0,140.0,UTA,0.58
471,801.0,0.5589999999999999,1434.0,1.0,0.25,4.0,310.0,27.0,4.0,269.0,802.0,0.5579999999999999,1438.0,813.0,0.8590000000000001,946.0,79.0,79.0,NBA,2984.0,179.0,201.0,2418.0,Patrick Ewing,SF,61.0,1983-84,263.0,448.0,UTA,0.5579999999999999
472,512.0,0.531,964.0,0.0,,0.0,186.0,28.0,8.0,175.0,512.0,0.531,964.0,438.0,0.804,545.0,55.0,46.0,NBA,1971.0,148.0,133.0,1462.0,Patrick Ewing,SF,57.0,1984-85,171.0,323.0,UTA,0.531
473,817.0,0.5670000000000001,1442.0,1.0,0.091,11.0,264.0,29.0,4.0,217.0,818.0,0.563,1453.0,630.0,0.7909999999999999,796.0,76.0,75.0,NBA,2744.0,178.0,206.0,2267.0,Patrick Ewing,SF,64.0,1985-86,231.0,395.0,UTA,0.563
474,600.0,0.536,1120.0,1.0,0.16699999999999998,6.0,162.0,30.0,7.0,228.0,601.0,0.534,1126.0,539.0,0.812,664.0,81.0,81.0,NBA,2736.0,104.0,193.0,1742.0,Patrick Ewing,SF,63.0,1986-87,181.0,332.0,DET,0.534
475,444.0,0.516,861.0,0.0,0.0,2.0,171.0,31.0,10.0,143.0,444.0,0.514,863.0,492.0,0.86,572.0,69.0,50.0,NBA,2144.0,84.0,144.0,1380.0,Patrick Ewing,SF,39.0,1987-88,135.0,227.0,DET,0.514
476,470.0,0.493,953.0,0.0,0.0,1.0,171.0,32.0,13.0,200.0,470.0,0.493,954.0,460.0,0.81,568.0,73.0,67.0,NBA,2422.0,117.0,186.0,1400.0,Patrick Ewing,SF,43.0,1988-89,163.0,317.0,TOT,0.493
477,258.0,0.521,495.0,0.0,,0.0,93.0,32.0,6.0,111.0,258.0,0.521,495.0,256.0,0.8390000000000001,305.0,42.0,42.0,NBA,1341.0,53.0,99.0,772.0,Patrick Ewing,SF,23.0,1988-89,81.0,164.0,DET,0.521
478,212.0,0.46299999999999997,458.0,0.0,0.0,1.0,78.0,32.0,7.0,89.0,212.0,0.462,459.0,204.0,0.7759999999999999,263.0,31.0,25.0,NBA,1081.0,64.0,87.0,628.0,Patrick Ewing,SF,20.0,1988-89,82.0,153.0,DAL,0.462
479,231.0,0.479,482.0,0.0,0.0,2.0,80.0,33.0,7.0,94.0,231.0,0.47700000000000004,484.0,200.0,0.787,254.0,45.0,45.0,NBA,1300.0,78.0,99.0,662.0,Patrick Ewing,SF,20.0,1989-90,75.0,172.0,DAL,0.47700000000000004
480,18.0,0.38299999999999995,47.0,1.0,0.33299999999999996,3.0,9.0,34.0,0.0,5.0,19.0,0.38,50.0,18.0,0.6920000000000001,26.0,10.0,0.0,NBA,126.0,8.0,8.0,57.0,Patrick Ewing,SF,5.0,1990-91,6.0,13.0,MIL,0.39
481,8162.0,0.541,15080.0,7.0,0.171,41.0,2830.0,,150.0,3248.0,8169.0,0.54,15121.0,6832.0,0.818,8351.0,955.0,546.0,NBA,34151.0,2207.0,2550.0,23177.0,Patrick Ewing,,944.0,Career,2503.0,5455.0,,0.54
482,,,,,,,,,,,,,,,,,,,,,,,,Patrick Ewing,,,,,,,
483,4903.0,0.563,8710.0,5.0,0.185,27.0,1702.0,,62.0,1676.0,4908.0,0.562,8737.0,3814.0,0.818,4663.0,461.0,303.0,NBA,17899.0,1169.0,1310.0,13635.0,Patrick Ewing,,502.0,7 seasons,1560.0,2845.0,UTA,0.562
484,1302.0,0.526,2476.0,1.0,0.125,8.0,426.0,,23.0,482.0,1303.0,0.525,2484.0,1287.0,0.835,1541.0,192.0,173.0,NBA,6221.0,241.0,436.0,3894.0,Patrick Ewing,,125.0,3 seasons,397.0,723.0,DET,0.525
485,751.0,0.515,1458.0,,,,326.0,,19.0,444.0,751.0,0.515,1458.0,626.0,0.825,759.0,116.0,,NBA,3760.0,302.0,319.0,2128.0,Patrick Ewing,,133.0,2 seasons,316.0,746.0,LAL,0.515
486,544.0,0.52,1046.0,,,,144.0,,15.0,336.0,544.0,0.52,1046.0,476.0,0.818,582.0,77.0,,NBA,2816.0,251.0,215.0,1564.0,Patrick Ewing,,91.0,1 season,,587.0,BUF,0.52
487,443.0,0.47100000000000003,940.0,0.0,0.0,3.0,158.0,,14.0,183.0,443.0,0.47,943.0,404.0,0.7809999999999999,517.0,76.0,70.0,NBA,2381.0,142.0,186.0,1290.0,Patrick Ewing,,40.0,2 seasons,157.0,325.0,DAL,0.47
488,201.0,0.499,403.0,,,,65.0,,17.0,122.0,201.0,0.499,403.0,207.0,0.787,263.0,23.0,,NBA,948.0,94.0,76.0,609.0,Patrick Ewing,,48.0,1 season,67.0,216.0,IND,0.499
489,18.0,0.38299999999999995,47.0,1.0,0.33299999999999996,3.0,9.0,,0.0,5.0,19.0,0.38,50.0,18.0,0.6920000000000001,26.0,10.0,0.0,NBA,126.0,8.0,8.0,57.0,Patrick Ewing,,5.0,1 season,6.0,13.0,MIL,0.39
